manifest,source_type,plant_name,asset_path,image_url,source_page_url,license_label,license_url,creator,rights_holder,attribution_text,publisher,occurrence_key,dataset_key
assets/plant_images/gbif_samples/index.json,gbif_samples,Oxalis acetosella,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_oxalis_acetosella/oxalis_acetosella__4953103476__26d0a9a036f19302__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/391811750/original.jpeg,https://www.inaturalist.org/photos/391811750,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,Norrland,Norrland,Photo: Norrland | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/391811750 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4953103476,,4953103476,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Oxalis acetosella,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_oxalis_acetosella/oxalis_acetosella__4600172226__5280265f3bcb5e26__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/359979846/original.jpg,https://www.inaturalist.org/photos/359979846,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,Stuart,Stuart,Photo: Stuart | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/359979846 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4600172226,,4600172226,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Oxalis acetosella,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_oxalis_acetosella/oxalis_acetosella__4607404497__d1e8f98e13627882__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/361987763/original.jpeg,https://www.inaturalist.org/photos/361987763,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,Nico,Nico,Photo: Nico | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/361987763 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4607404497,,4607404497,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Oxalis acetosella,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_oxalis_acetosella/oxalis_acetosella__4931027533__22247bf6142ccd12__cc-by-sa-4.0.jpg,https://observation.org/photos/97055429.jpg,,CC BY-SA 4.0,http://creativecommons.org/licenses/by-sa/4.0/,Dominik Tripp,Dominik Tripp,Photo: Dominik Tripp | License: CC BY-SA 4.0 | Source: https://observation.org/photos/97055429.jpg | GBIF dataset: 8a863029-f435-446a-821e-275f4f641165 | Occurrence: 4931027533,,4931027533,8a863029-f435-446a-821e-275f4f641165
assets/plant_images/gbif_samples/index.json,gbif_samples,Oxalis acetosella,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_oxalis_acetosella/oxalis_acetosella__4891346121__fb243a72fcb2a346__cc-by-sa-4.0.jpg,https://observation.org/photos/86231781.jpg,,CC BY-SA 4.0,http://creativecommons.org/licenses/by-sa/4.0/,yxcvb,yxcvb,Photo: yxcvb | License: CC BY-SA 4.0 | Source: https://observation.org/photos/86231781.jpg | GBIF dataset: 8a863029-f435-446a-821e-275f4f641165 | Occurrence: 4891346121,,4891346121,8a863029-f435-446a-821e-275f4f641165
assets/plant_images/gbif_samples/index.json,gbif_samples,Oxalis acetosella,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_oxalis_acetosella/oxalis_acetosella__4953062677__c0ee7217aa4fc8ba__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/433886608/original.jpeg,https://www.inaturalist.org/photos/433886608,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Jono,Jono,Photo: Jono | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/433886608 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4953062677,,4953062677,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Oxalis acetosella,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_oxalis_acetosella/oxalis_acetosella__4908249231__0516a628b4dbeddb__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/403741398/original.jpeg,https://www.inaturalist.org/photos/403741398,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,Norrland,Norrland,Photo: Norrland | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/403741398 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4908249231,,4908249231,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Oxalis acetosella,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_oxalis_acetosella/oxalis_acetosella__4978256629__8710766a578b1ede__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/447992849/original.jpeg,https://www.inaturalist.org/photos/447992849,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Alexis Tinker-Tsavalas,Alexis Tinker-Tsavalas,Photo: Alexis Tinker-Tsavalas | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/447992849 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4978256629,,4978256629,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Oxalis acetosella,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_oxalis_acetosella/oxalis_acetosella__4994019134__3f4325372f65c182__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/362273338/original.jpg,https://www.inaturalist.org/photos/362273338,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,Steffen Burkhardt,Steffen Burkhardt,Photo: Steffen Burkhardt | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/362273338 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4994019134,,4994019134,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Oxalis acetosella,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_oxalis_acetosella/oxalis_acetosella__4863787993__1634c6174604c102__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/378899257/original.jpeg,https://www.inaturalist.org/photos/378899257,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,T. Pedro Hafermann,T. Pedro Hafermann,Photo: T. Pedro Hafermann | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/378899257 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4863787993,,4863787993,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Papaver rhoeas,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_papaver_rhoeas/papaver_rhoeas__4903965821__175dcaa48a3df54e__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/399352280/original.jpeg,https://www.inaturalist.org/photos/399352280,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,bernhard_hiller,bernhard_hiller,Photo: bernhard_hiller | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/399352280 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4903965821,,4903965821,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Papaver rhoeas,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_papaver_rhoeas/papaver_rhoeas__4872020076__2258c21d2c9995fc__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/386982784/original.jpeg,https://www.inaturalist.org/photos/386982784,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,bernhard_hiller,bernhard_hiller,Photo: bernhard_hiller | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/386982784 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4872020076,,4872020076,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Papaver rhoeas,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_papaver_rhoeas/papaver_rhoeas__4892227677__ce8a02b71f203965__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/391485700/original.jpeg,https://www.inaturalist.org/photos/391485700,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,bernhard_hiller,bernhard_hiller,Photo: bernhard_hiller | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/391485700 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4892227677,,4892227677,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__3873452260__74cfd4dbb98f73c3__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/216716480/original.jpeg,https://www.inaturalist.org/photos/216716480,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Alexis Tinker-Tsavalas,Alexis Tinker-Tsavalas,Photo: Alexis Tinker-Tsavalas | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/216716480 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 3873452260,,3873452260,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4952587604__4efe551b82158557__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/438491147/original.jpeg,https://www.inaturalist.org/photos/438491147,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Alexis Tinker-Tsavalas,Alexis Tinker-Tsavalas,Photo: Alexis Tinker-Tsavalas | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/438491147 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4952587604,,4952587604,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4165642965__efcf023de2e90942__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/301880890/original.jpg,https://www.inaturalist.org/photos/301880890,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,Peter Gabler,Peter Gabler,Photo: Peter Gabler | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/301880890 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4165642965,,4165642965,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4165642965__b69fc3248a62f683__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/301881511/original.jpg,https://www.inaturalist.org/photos/301881511,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,Peter Gabler,Peter Gabler,Photo: Peter Gabler | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/301881511 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4165642965,,4165642965,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4924105499__346de729068f6ebe__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/417283136/original.jpeg,https://www.inaturalist.org/photos/417283136,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Augustin Soulard,Augustin Soulard,Photo: Augustin Soulard | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/417283136 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4924105499,,4924105499,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__5844504998__276e5ba14a321ff1__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/298377539/original.jpeg,https://www.inaturalist.org/photos/298377539,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Niko Ioannidis,Niko Ioannidis,Photo: Niko Ioannidis | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/298377539 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 5844504998,,5844504998,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4172062278__1d235b55432c2156__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/306692177/original.jpg,https://www.inaturalist.org/photos/306692177,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Katrin Simon,Katrin Simon,Photo: Katrin Simon | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/306692177 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4172062278,,4172062278,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4421210144__c337f12d0cd55a87__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/323920652/original.jpg,https://www.inaturalist.org/photos/323920652,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Katrin Simon,Katrin Simon,Photo: Katrin Simon | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/323920652 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4421210144,,4421210144,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__3343944631__a1c071b5ea5aeee4__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/152042981/original.jpeg,https://www.inaturalist.org/photos/152042981,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,agujaceratops,agujaceratops,Photo: agujaceratops | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/152042981 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 3343944631,,3343944631,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__3903502674__0fd8b6f1fabe2ffb__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/228480186/original.jpeg,https://www.inaturalist.org/photos/228480186,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Alexis Tinker-Tsavalas,Alexis Tinker-Tsavalas,Photo: Alexis Tinker-Tsavalas | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/228480186 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 3903502674,,3903502674,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4046556607__28d8f0da6c0064d2__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/246237222/original.jpg,https://www.inaturalist.org/photos/246237222,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Brenda Black,Brenda Black,Photo: Brenda Black | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/246237222 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4046556607,,4046556607,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4165327653__33b586afda177e54__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/301747900/original.jpeg,https://www.inaturalist.org/photos/301747900,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Alexis Tinker-Tsavalas,Alexis Tinker-Tsavalas,Photo: Alexis Tinker-Tsavalas | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/301747900 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4165327653,,4165327653,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__3785144770__8c013e90fa8a7d29__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/198680764/original.jpeg,https://www.inaturalist.org/photos/198680764,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Alexis Tinker-Tsavalas,Alexis Tinker-Tsavalas,Photo: Alexis Tinker-Tsavalas | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/198680764 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 3785144770,,3785144770,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4522469757__a6215370a98dca4a__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/216275411/original.jpeg,https://www.inaturalist.org/photos/216275411,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,Yehor Yatsiuk,Yehor Yatsiuk,Photo: Yehor Yatsiuk | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/216275411 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4522469757,,4522469757,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__3337519397__5d6e5f9be91e8196__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/150858941/original.jpeg,https://www.inaturalist.org/photos/150858941,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Alexis Tinker-Tsavalas,Alexis Tinker-Tsavalas,Photo: Alexis Tinker-Tsavalas | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/150858941 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 3337519397,,3337519397,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__3343944631__8c25fb803c073b0e__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/152042954/original.jpeg,https://www.inaturalist.org/photos/152042954,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,agujaceratops,agujaceratops,Photo: agujaceratops | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/152042954 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 3343944631,,3343944631,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__5062631942__692de49d8eb2c213__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/308387858/original.jpeg,https://www.inaturalist.org/photos/308387858,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Feo Marshmallow,Feo Marshmallow,Photo: Feo Marshmallow | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/308387858 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 5062631942,,5062631942,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4046556607__8d3a3a20aef13985__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/246237306/original.jpg,https://www.inaturalist.org/photos/246237306,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Brenda Black,Brenda Black,Photo: Brenda Black | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/246237306 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4046556607,,4046556607,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4924105499__7498bbc527ec2e51__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/417283417/original.jpeg,https://www.inaturalist.org/photos/417283417,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Augustin Soulard,Augustin Soulard,Photo: Augustin Soulard | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/417283417 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4924105499,,4924105499,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__5844504998__b3b016c69624a501__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/298377521/original.jpeg,https://www.inaturalist.org/photos/298377521,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Niko Ioannidis,Niko Ioannidis,Photo: Niko Ioannidis | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/298377521 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 5844504998,,5844504998,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Parthenocissus inserta,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_parthenocissus_inserta/parthenocissus_inserta__4522469757__3fab54ed9047c4b7__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/216275447/original.jpeg,https://www.inaturalist.org/photos/216275447,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,Yehor Yatsiuk,Yehor Yatsiuk,Photo: Yehor Yatsiuk | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/216275447 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4522469757,,4522469757,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Pastinaca sativa,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_pastinaca_sativa/pastinaca_sativa__5029326481__171a29a313a729d3__cc-by-sa-3.0.jpg,https://herbarium.bgbm.org/data/iiif/B101304369/manifest.json,https://iiif.bgbm.org/?manifest=https://herbarium.bgbm.org/object/B101304369/manifest.json,CC BY-SA 3.0,"Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org).",,,Photo: (creator not provided) | License: CC BY-SA 3.0 | Source: https://iiif.bgbm.org/?manifest=https://herbarium.bgbm.org/object/B101304369/manifest.json | GBIF dataset: 85714c48-f762-11e1-a439-00145eb45e9a | Occurrence: 5029326481,,5029326481,85714c48-f762-11e1-a439-00145eb45e9a
assets/plant_images/gbif_samples/index.json,gbif_samples,Pastinaca sativa,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_pastinaca_sativa/pastinaca_sativa__4924071758__febe2625f314714f__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/418819148/original.jpeg,https://www.inaturalist.org/photos/418819148,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,Letizia Weichgrebe,Letizia Weichgrebe,Photo: Letizia Weichgrebe | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/418819148 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4924071758,,4924071758,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Pastinaca sativa,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_pastinaca_sativa/pastinaca_sativa__5761007621__1ca13aa6c332abfe__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/409301327/original.jpg,https://www.inaturalist.org/photos/409301327,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,arthur_haendler,arthur_haendler,Photo: arthur_haendler | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/409301327 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 5761007621,,5761007621,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Pastinaca sativa,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_pastinaca_sativa/pastinaca_sativa__4919677493__0d1f5851e05759b5__cc0-1.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/411076521/original.jpg,https://www.inaturalist.org/photos/411076521,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/,Stuart,Stuart,Photo: Stuart | License: CC0 1.0 | Source: https://www.inaturalist.org/photos/411076521 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4919677493,,4919677493,50c9509d-22c7-4a22-a47d-8c48425ef4a7
assets/plant_images/gbif_samples/index.json,gbif_samples,Pastinaca sativa,gbif_wf_data/assets/plant_images/gbif_samples/reviewed_pastinaca_sativa/pastinaca_sativa__4162174124__d0477e579594ce68__cc-by-4.0.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/299559379/original.jpg,https://www.inaturalist.org/photos/299559379,CC BY 4.0,http://creativecommons.org/licenses/by/4.0/,Hannes,Hannes,Photo: Hannes | License: CC BY 4.0 | Source: https://www.inaturalist.org/photos/299559379 | GBIF dataset: 50c9509d-22c7-4a22-a47d-8c48425ef4a7 | Occurrence: 4162174124,,4162174124,50c9509d-22c7-4a22-a47d-8c48425ef4a7
